root/Sub-SaharanAfricaBurundi,root,0,0,0,0,0,0,0,0,0,0,0,200000.0,0,0,0,0,0,0,0,0,100000.0,80000.0,10000.0,0,0,0,0,0,0,0,0,0
root/Sub-SaharanAfricaCaboVerde,root,0,2720000.0,2410000.0,710000.0,11710000.0,15500000.0,14230000.0,16000000.0,15550000.0,16990000.0,13060000.0,15110000.0,12360000.0,23090000.0,20910000.0,22820000.0,23030000.0,10890000.0,40230000.0,30770000.0,45360000.0,47300000.0,43700000.0,62430000.0,53470000.0,142130000.0,146730000.0,168190000.0,159130000.0,137380000.0,50140000.0,30790000.0
root/Sub-SaharanAfricaCameroon,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,10000.0,20000.0,0,0,0,10000.0,0,0,10000.0,0,0,0,10000.0
root/Sub-SaharanAfricaCentralAfricanRepublic,root,0,0,0,0,0,0,0,0,0,0,0,0,0,150000.0,0,290000.0,290000.0,0,0,0,0,0,0,0,0,0,0,0,0,130000.0,70000.0,50000.0
root/Sub-SaharanAfricaChad,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000.0,2280000.0,1060000.0,970000.0,0,0,0,0,0,0
root/Sub-SaharanAfricaComoros,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0
root/Sub-SaharanAfricaCongoDemRep,root,0,0,0,0,0,0,40000.0,0,0,0,20000.0,0,10000.0,0,30000.0,0,0,4700000.0,2400000.0,170000.0,510000.0,1820000.0,1490000.0,1260000.0,480000.0,210000.0,30000.0,40000.0,0,0,0,120000.0
root/Sub-SaharanAfricaCongoRep,root,0,0,0,0,0,0,0,0,0,10000.0,70000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,0,0,100000.0
root/Sub-SaharanAfricaCotedIvoire,root,0,0,0,0,0,0,0,10000.0,0,0,100000.0,10000.0,0,0,0,0,30000.0,80000.0,0,100000.0,230000.0,120000.0,200000.0,180000.0,30000.0,0,90000.0,60000.0,50000.0,30000.0,20000.0,30000.0
root/Sub-SaharanAfricaEquatorialGuinea,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,0,0,0,50000.0,50000.0,50000.0,0,0,0,0,10000.0,0,40000.0,140000.0,70000.0,90000.0
root/Sub-SaharanAfricaEritrea,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000.0,0,0,10000.0,0,0,0,0
root/Sub-SaharanAfricaEthiopia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150000.0,820000.0,10000.0,80000.0,130000.0,130000.0,210000.0,20000.0,0,20000.0,40000.0,40000.0,50000.0,40000.0,40000.0
