root/Sub-SaharanAfricaEritrea,root,8.7,7.6,6.7,6.5,6.4,6.3,6.1,5.9,5.7
root/Sub-SaharanAfricaEthiopia,root,4.8,4.6,4.5,4.4,4.5,4.4,4.4,4.4,4.4
root/Sub-SaharanAfricaGambiaThe,root,19.9,18.2,16.9,16.6,16.4,16.1,16.0,15.8,15.5
root/Sub-SaharanAfricaGhana,root,5.9,5.0,4.4,4.3,4.3,4.1,4.1,4.0,3.9
root/Sub-SaharanAfricaKenya,root,16.6,14.4,12.5,12.3,11.9,11.6,11.3,11.0,10.7
root/Sub-SaharanAfricaLesotho,root,17.6,20.0,22.7,23.3,24.0,24.4,25.3,26.0,26.7
root/Sub-SaharanAfricaLiberia,root,13.8,12.1,10.8,10.7,10.5,10.3,10.1,9.9,9.8
root/Sub-SaharanAfricaMalawi,root,21.0,18.6,16.5,16.1,15.7,15.3,15.2,14.7,14.5
root/Sub-SaharanAfricaMali,root,13.0,12.6,12.5,12.4,12.3,12.3,12.4,12.3,12.3
root/Sub-SaharanAfricaMauritius,root,25.0,23.8,22.6,22.6,22.4,22.2,22.0,21.8,21.6
root/Sub-SaharanAfricaMozambique,root,23.4,20.9,18.7,18.3,17.9,17.5,17.1,16.9,16.6
root/Sub-SaharanAfricaNamibia,root,22.3,21.8,21.5,21.5,21.4,21.4,21.4,21.5,21.4
root/Sub-SaharanAfricaNiger,root,6.4,6.7,7.1,7.2,7.3,7.4,7.5,7.6,7.7
root/Sub-SaharanAfricaNigeria,root,7.7,7.0,6.3,6.2,6.1,6.1,5.9,5.8,5.8
root/Sub-SaharanAfricaRwanda,root,17.8,15.7,13.9,13.7,13.3,13.1,12.8,12.5,12.3
root/Sub-SaharanAfricaSenegal,root,10.9,9.9,9.0,8.8,8.7,8.5,8.4,8.3,8.2
root/Sub-SaharanAfricaSeychelles,root,25.1,23.9,22.9,22.7,22.5,22.3,21.9,21.7,21.5
root/Sub-SaharanAfricaSierraLeone,root,42.2,34.9,29.4,28.6,27.6,26.9,26.3,25.4,24.8
root/Sub-SaharanAfricaSouthAfrica,root,22.7,21.8,21.0,20.9,20.8,20.6,20.5,20.5,20.3
root/Sub-SaharanAfricaSwaziland,root,9.3,9.1,9.0,9.0,9.0,9.0,9.0,9.0,9.0
root/Sub-SaharanAfricaTanzania,root,22.3,19.5,17.1,16.6,16.2,15.9,15.4,15.2,14.8
root/Sub-SaharanAfricaTogo,root,10.0,8.9,8.1,8.0,7.8,7.7,7.6,7.4,7.4
root/Sub-SaharanAfricaUganda,root,17.1,14.4,12.2,11.8,11.4,11.0,10.7,10.3,10.0
root/Sub-SaharanAfricaZambia,root,18.0,16.6,15.2,14.9,14.7,14.4,14.3,14.0,13.8
root/Sub-SaharanAfricaZimbabwe,root,18.0,17.1,16.4,16.4,16.2,16.1,16.0,15.9,15.8
