root/c/JuliusSweetland.OptiKey.AutoCompletePerformance/SpellingCorrectionTester.cs,root/c/JuliusSweetland.OptiKey.AutoCompletePerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0
root/c/JuliusSweetland.OptiKey.AutoCompletePerformance/packages.config,root/c/JuliusSweetland.OptiKey.AutoCompletePerformance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
root/c/JuliusSweetland.OptiKey.UnitTests,root/c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728.0,0,1728.0,1926.0,2025.0,2469.0,2469.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2402.0,2395.0,2395.0,2395.0,2395.0,2396.0
root/c/JuliusSweetland.OptiKey.UnitTests/Extensions,root/c/JuliusSweetland.OptiKey.UnitTests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.0,256.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
root/c/JuliusSweetland.OptiKey.UnitTests/Extensions/CharExtensionsTests.cs,root/c/JuliusSweetland.OptiKey.UnitTests/Extensions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
root/c/JuliusSweetland.OptiKey.UnitTests/Extensions/DoubleExtensionsTests.cs,root/c/JuliusSweetland.OptiKey.UnitTests/Extensions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
root/c/JuliusSweetland.OptiKey.UnitTests/Extensions/KeyDownStatesExtensionsTests.cs,root/c/JuliusSweetland.OptiKey.UnitTests/Extensions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
root/c/JuliusSweetland.OptiKey.UnitTests/Extensions/PointExtensionsTests.cs,root/c/JuliusSweetland.OptiKey.UnitTests/Extensions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
root/c/JuliusSweetland.OptiKey.UnitTests/Extensions/StringExtensionsTests.cs,root/c/JuliusSweetland.OptiKey.UnitTests/Extensions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,136.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
root/c/JuliusSweetland.OptiKey.UnitTests/JuliusSweetland.OptiKey.UnitTests.csproj,root/c/JuliusSweetland.OptiKey.UnitTests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,117.0,127.0,129.0,146.0,146.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,140.0,140.0,140.0,140.0,140.0
root/c/JuliusSweetland.OptiKey.UnitTests/Properties,root/c/JuliusSweetland.OptiKey.UnitTests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
root/c/JuliusSweetland.OptiKey.UnitTests/Properties/AssemblyInfo.cs,root/c/JuliusSweetland.OptiKey.UnitTests/Properties,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
root/c/JuliusSweetland.OptiKey.UnitTests/Services,root/c/JuliusSweetland.OptiKey.UnitTests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,69.0,69.0,69.0,432.0,432.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0
root/c/JuliusSweetland.OptiKey.UnitTests/Services/AutoComplete,root/c/JuliusSweetland.OptiKey.UnitTests/Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.0,363.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0
root/c/JuliusSweetland.OptiKey.UnitTests/Services/AutoComplete/AutoCompleteTestsBase.cs,root/c/JuliusSweetland.OptiKey.UnitTests/Services/AutoComplete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0
root/c/JuliusSweetland.OptiKey.UnitTests/Services/AutoComplete/BasicAutoCompleteTests.cs,root/c/JuliusSweetland.OptiKey.UnitTests/Services/AutoComplete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,165.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
root/c/JuliusSweetland.OptiKey.UnitTests/Services/AutoComplete/NGramAutoCompleteTests.cs,root/c/JuliusSweetland.OptiKey.UnitTests/Services/AutoComplete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0,198.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0
root/c/JuliusSweetland.OptiKey.UnitTests/Services/KeyboardOutputServiceTests.cs,root/c/JuliusSweetland.OptiKey.UnitTests/Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
root/c/JuliusSweetland.OptiKey.UnitTests/TestBase.cs,root/c/JuliusSweetland.OptiKey.UnitTests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
root/c/JuliusSweetland.OptiKey.UnitTests/UI,root/c/JuliusSweetland.OptiKey.UnitTests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460.0,0,1460.0,1456.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1490.0
